2	2	0.001844
2	2	0.001941
7	7	0.002114
3	3	0.001895
6	6	0.002030
7	7	0.001874
23	23	0.002232
23	22	0.004968
16	14	0.006928
2	2	0.002155
8	7	0.004556
6	6	0.002151
4	4	0.002611
24	24	0.002917
3	3	0.001925
4	4	0.002024
16	15	0.004273
6	6	0.001981
11	10	0.004657
9	9	0.001922
16	15	0.004478
8	8	0.001865
10	10	0.002618
8	8	0.001897
3	3	0.001791
2	2	0.001756
10	10	0.002027
16	16	0.002182
15	15	0.002248
12	12	0.001962
4	4	0.001919
9	6	0.004287
22	21	0.004591
10	9	0.004423
3	3	0.002154
3	3	0.003088
2	2	0.002277
21	20	0.004475
15	15	0.002089
6	6	0.001877
8	8	0.002703
12	11	0.004534
16	16	0.002792
8	8	0.002919
11	11	0.002295
22	19	0.006044
9	9	0.002114
13	13	0.002845
23	21	0.006015
2	2	0.001917
6	6	0.001923
22	18	0.005521
5	5	0.002112
22	21	0.004805
3	3	0.001798
21	21	0.002411
2	2	0.003081
6	6	0.002192
10	10	0.002104
7	7	0.002101
2	2	0.002138
4	4	0.002553
13	11	0.004257
3	3	0.001791
3	3	0.002528
7	7	0.002190
5	5	0.002135
5	5	0.002155
5	5	0.001968
5	5	0.001973
6	6	0.002054
11	11	0.002662
3	3	0.002335
10	10	0.001997
2	2	0.001798
9	9	0.001925
7	7	0.001996
5	4	0.005073
10	10	0.002004
3	3	0.001908
11	11	0.003090
5	5	0.002038
5	5	0.002796
9	9	0.002426
2	2	0.002167
6	6	0.002948
3	3	0.002279
9	9	0.001961
22	18	0.004726
13	13	0.002002
10	10	0.002101
5	5	0.002914
7	6	0.004964
6	6	0.002048
4	4	0.001814
5	5	0.001994
2	2	0.001905
9	9	0.002095
11	11	0.002108
9	9	0.001993
6	6	0.002104
23	21	0.005492
20	18	0.004706
15	15	0.002291
12	11	0.004329
6	6	0.002095
23	22	0.005196
4	4	0.002052
22	20	0.004871
6	6	0.004000
21	21	0.002534
5	5	0.001876
3	3	0.001935
4	4	0.002058
2	2	0.001896
9	9	0.002215
4	4	0.002085
5	4	0.005660
2	2	0.002502
2	2	0.002342
9	9	0.002946
4	4	0.002500
3	3	0.002020
8	8	0.002135
3	3	0.001972
1	1	0.002319
2	2	0.002411
2	2	0.001968
7	7	0.002098
8	8	0.002678
1	1	0.002038
2	2	0.002254
8	8	0.002464
5	5	0.002072
7	7	0.002117
4	4	0.002047
8	6	0.004486
6	5	0.004569
6	6	0.002188
5	5	0.002247
3	3	0.002704
2	2	0.002417
3	3	0.002250
7	7	0.002181
7	7	0.002013
3	3	0.001979
8	8	0.001965
6	5	0.004733
4	4	0.002116
8	8	0.002235
4	3	0.004253
3	3	0.002013
4	4	0.002380
3	3	0.001921
2	2	0.002072
3	3	0.001962
5	5	0.002256
5	5	0.002003
5	5	0.001965
8	8	0.002021
3	3	0.001987
12	12	0.002170
6	6	0.002739
5	5	0.002605
4	4	0.002368
3	3	0.002371
7	7	0.002460
2	2	0.001957
5	5	0.001923
4	4	0.001959
19	16	0.005077
3	3	0.002110
2	2	0.002008
3	3	0.002161
1	1	0.002473
19	17	0.004893
18	18	0.003863
18	18	0.003377
9	9	0.002438
11	11	0.002308
4	4	0.002862
13	13	0.002053
15	14	0.004578
9	9	0.002311
7	7	0.002034
4	4	0.002020
20	19	0.004336
26	26	0.002306
27	27	0.002374
3	3	0.002009
4	4	0.002308
2	2	0.001954
12	12	0.002201
8	8	0.002636
15	12	0.006129
11	11	0.001966
11	11	0.002064
7	7	0.002558
14	14	0.002009
2	2	0.001851
17	17	0.002609
2	2	0.002384
27	27	0.002610
1	1	0.001941
7	7	0.002138
16	16	0.002768
24	21	0.006145
3	3	0.001980
13	12	0.004534
4	4	0.002096
24	22	0.004679
6	6	0.002039
5	5	0.002318
22	20	0.005375
21	21	0.002346
19	18	0.005108
8	8	0.001873
2	2	0.001820
13	12	0.004973
10	10	0.002623
4	4	0.002095
4	4	0.001875
4	4	0.002010
4	4	0.002124
5	5	0.001934
3	3	0.001824
6	5	0.003854
9	9	0.002047
6	6	0.002773
6	6	0.001920
4	3	0.004042
8	7	0.003910
17	17	0.002211
23	20	0.004860
11	11	0.002181
6	6	0.002644
7	7	0.002021
4	4	0.002158
24	21	0.006061
15	13	0.004783
8	8	0.002472
5	5	0.001956
7	7	0.002151
4	4	0.003285
4	4	0.001868
22	4	0.004613
3	3	0.001808
13	13	0.001889
7	7	0.002088
7	7	0.001957
8	8	0.002041
7	6	0.003946
6	6	0.002549
2	2	0.001870
13	11	0.005182
9	9	0.002369
21	21	0.002186
3	3	0.001972
8	8	0.002063
3	3	0.001945
16	15	0.004475
21	19	0.005703
9	8	0.003965
17	14	0.006384
15	13	0.004666
18	17	0.005292
25	23	0.006586
22	21	0.005777
19	18	0.005518
5	5	0.002334
3	3	0.001928
3	3	0.001815
24	19	0.004663
16	14	0.004437
16	16	0.003233
2	2	0.001881
2	2	0.001856
13	13	0.002053
4	4	0.002477
4	3	0.003911
8	8	0.002196
17	13	0.004637
7	5	0.004928
16	15	0.005942
14	13	0.004818
4	3	0.004599
34	32	0.007729
17	11	0.004642
9	8	0.004443
34	19	0.006249
8	8	0.001975
4	4	0.001952
16	16	0.002850
24	24	0.003347
