1	1	0.024004
1	1	0.004330
1	1	0.004201
1	1	0.003682
1	1	0.004911
1	1	0.003326
2	2	0.004716
1	1	0.003679
1	1	0.002961
1	1	0.002702
1	1	0.002754
2	2	0.003714
1	1	0.002642
2	2	0.002675
1	1	0.002495
1	1	0.002504
1	1	0.002497
1	1	0.002429
2	2	0.002515
1	1	0.002416
1	1	0.002331
1	1	0.002253
1	1	0.002254
2	2	0.002271
1	1	0.002571
1	1	0.002211
1	1	0.002445
1	1	0.002983
1	1	0.002248
1	1	0.002226
1	1	0.002271
3	3	0.002210
2	2	0.002258
2	2	0.002212
2	2	0.002354
2	2	0.002205
1	1	0.002261
1	1	0.002246
1	1	0.002203
14	11	0.005163
3	3	0.002227
22	21	0.014670
1	1	0.002261
3	3	0.002455
2	2	0.002183
3	3	0.002314
2	2	0.002375
3	3	0.002124
3	3	0.002590
2	2	0.002283
3	3	0.002227
1	1	0.002214
1	1	0.002196
1	1	0.002243
1	1	0.002180
1	1	0.002168
1	1	0.002217
1	1	0.002225
1	1	0.002218
1	1	0.002809
1	1	0.002638
1	1	0.002277
2	2	0.002331
1	1	0.002245
2	2	0.002352
2	2	0.002204
1	1	0.002410
1	1	0.002685
2	2	0.002193
2	2	0.002183
4	4	0.002280
2	2	0.002155
1	1	0.002197
2	2	0.003079
2	2	0.002511
5	5	0.003326
1	1	0.002930
1	1	0.002250
3	3	0.002348
1	1	0.003057
1	1	0.002318
1	1	0.002201
2	2	0.002230
3	3	0.002201
10	10	0.002438
3	2	0.005073
1	1	0.003187
9	9	0.002889
4	4	0.002398
3	3	0.002265
4	4	0.002414
6	6	0.002485
3	3	0.002253
14	13	0.006263
12	12	0.002778
8	8	0.002543
11	11	0.002471
8	8	0.002581
5	5	0.002655
22	21	0.005749
3	3	0.002217
11	11	0.002776
5	5	0.002225
11	11	0.002517
3	3	0.002190
25	24	0.007615
3	3	0.002187
21	18	0.005992
2	2	0.002437
14	14	0.002796
6	6	0.002617
4	4	0.002423
15	15	0.002772
7	7	0.002214
6	6	0.002454
5	5	0.002262
19	17	0.005710
5	4	0.004796
17	15	0.007614
5	5	0.002550
11	11	0.002483
12	12	0.003832
24	23	0.005549
14	13	0.005257
4	4	0.002372
6	6	0.002284
8	8	0.002356
4	4	0.002220
6	6	0.002805
14	13	0.006223
25	25	0.002706
14	14	0.002512
6	6	0.002426
8	7	0.005132
7	7	0.002556
8	8	0.002638
3	3	0.002448
3	3	0.002226
6	5	0.006502
5	5	0.002608
6	6	0.002452
2	2	0.002184
17	16	0.006659
5	5	0.002457
5	5	0.002632
12	12	0.002796
4	3	0.005391
10	9	0.006650
11	11	0.002474
5	5	0.003021
7	7	0.002585
6	6	0.002702
4	4	0.002963
11	11	0.003413
5	5	0.002597
5	5	0.002477
7	7	0.002622
3	3	0.002925
11	10	0.005399
4	4	0.002387
3	3	0.002152
4	4	0.003370
10	8	0.005698
4	4	0.002235
9	9	0.002663
6	6	0.002422
5	5	0.002715
4	4	0.003514
13	13	0.002947
10	10	0.003408
13	13	0.002714
14	14	0.003186
16	16	0.002726
5	4	0.004731
16	14	0.006415
9	9	0.002339
7	7	0.002498
8	7	0.006053
13	13	0.003265
9	7	0.005013
23	21	0.007051
7	7	0.003122
1	1	0.002210
3	3	0.002224
1	1	0.002166
1	1	0.002196
1	1	0.002349
5	5	0.003355
3	3	0.002402
3	3	0.002162
2	2	0.002170
1	1	0.002175
3	3	0.002579
7	7	0.003212
1	1	0.002191
3	3	0.002978
4	1	0.005366
4	4	0.002500
3	3	0.002487
4	4	0.002207
4	4	0.002427
4	4	0.002590
2	2	0.002676
4	4	0.002258
2	2	0.003155
7	7	0.003135
2	2	0.002253
11	11	0.002469
4	4	0.002246
6	5	0.004855
5	4	0.004613
5	5	0.002330
9	9	0.002528
4	4	0.002229
4	4	0.002942
5	5	0.002202
4	4	0.002937
6	6	0.002812
6	6	0.003276
3	3	0.002175
5	5	0.002268
5	4	0.005217
5	4	0.005187
4	3	0.005087
4	4	0.002363
