1	1	0.030437
1	1	0.005134
1	1	0.004198
1	1	0.003760
1	1	0.003922
1	1	0.003371
2	2	0.003808
1	1	0.003726
1	1	0.003095
1	1	0.002831
1	1	0.002891
2	2	0.003048
1	1	0.002556
2	2	0.002591
1	1	0.002610
1	1	0.002375
1	1	0.002265
1	1	0.002191
2	2	0.002240
1	1	0.002170
1	1	0.002096
1	1	0.002972
1	1	0.002047
2	2	0.002048
1	1	0.002094
1	1	0.002035
1	1	0.002515
1	1	0.002118
1	1	0.002074
1	1	0.002038
1	1	0.002069
3	3	0.002096
2	2	0.002076
2	2	0.002047
2	2	0.002292
2	2	0.002088
1	1	0.002016
1	1	0.002029
1	1	0.002093
14	11	0.004982
3	3	0.002317
22	21	0.015049
1	1	0.002064
3	3	0.002262
2	2	0.002047
3	3	0.002078
2	2	0.002577
3	3	0.002913
3	3	0.002515
2	2	0.002110
3	3	0.002172
1	1	0.002012
1	1	0.002016
1	1	0.002048
1	1	0.001989
1	1	0.002042
1	1	0.001991
1	1	0.002039
1	1	0.002048
1	1	0.002007
1	1	0.002007
1	1	0.002010
2	2	0.002220
1	1	0.002050
2	2	0.002191
2	2	0.002074
1	1	0.002542
1	1	0.002432
2	2	0.002063
2	2	0.002063
4	4	0.002178
2	2	0.001989
1	1	0.002337
2	2	0.002977
2	2	0.002076
5	5	0.002397
1	1	0.002041
1	1	0.002046
3	3	0.002221
1	1	0.003022
1	1	0.002315
1	1	0.002015
2	2	0.002069
3	3	0.002109
10	10	0.002356
3	2	0.004603
1	1	0.002883
9	9	0.002254
4	4	0.002226
3	3	0.002094
4	4	0.002289
6	6	0.002355
3	3	0.002169
14	13	0.005187
12	12	0.002584
8	8	0.003086
11	11	0.002377
8	8	0.002264
5	5	0.002429
22	21	0.005248
3	3	0.002063
11	11	0.002752
5	5	0.003174
11	11	0.002968
3	3	0.002039
25	24	0.007159
3	3	0.002322
21	20	0.005279
2	2	0.002171
14	14	0.002534
6	6	0.002466
4	4	0.002276
15	15	0.002530
7	7	0.002183
6	6	0.002267
5	5	0.002105
19	18	0.005314
5	4	0.004302
17	15	0.006414
5	5	0.002473
11	11	0.002413
12	12	0.003742
24	23	0.005418
14	13	0.005086
4	4	0.002212
6	6	0.002176
8	8	0.002134
4	4	0.002141
6	6	0.002288
14	13	0.005519
25	25	0.002634
14	14	0.002685
6	6	0.003335
8	7	0.005290
7	7	0.002683
8	8	0.002448
3	3	0.002300
3	3	0.002946
6	5	0.006493
5	5	0.002410
6	6	0.002435
2	2	0.002378
17	16	0.006463
5	5	0.003115
5	5	0.002805
12	12	0.002615
4	3	0.005464
10	9	0.007018
11	11	0.002502
5	5	0.002546
7	7	0.002512
6	6	0.002307
4	4	0.002413
11	11	0.003123
5	5	0.002416
5	5	0.002311
7	7	0.002463
3	3	0.002233
11	10	0.005094
4	4	0.002880
3	3	0.002103
4	4	0.002060
10	8	0.005237
4	4	0.002081
9	9	0.002569
6	6	0.002230
5	5	0.002322
4	4	0.002267
13	13	0.002558
10	10	0.003204
13	13	0.002564
14	14	0.003041
16	16	0.002641
5	4	0.004575
16	14	0.005556
9	9	0.002281
7	7	0.002373
8	7	0.004852
13	13	0.002433
9	7	0.005072
23	21	0.006814
7	7	0.002624
1	1	0.002224
3	3	0.002224
1	1	0.002072
1	1	0.002145
1	1	0.002060
5	5	0.002318
3	3	0.002502
3	3	0.002259
2	2	0.002135
1	1	0.002210
3	3	0.002289
7	7	0.002296
1	1	0.002096
3	3	0.002801
4	1	0.004836
4	4	0.002472
3	3	0.002106
4	4	0.002093
4	4	0.002313
4	4	0.002440
2	2	0.002277
4	4	0.002190
2	2	0.002241
7	7	0.002556
2	2	0.002065
11	11	0.002340
4	4	0.002036
6	5	0.004585
5	4	0.004329
5	5	0.002280
9	9	0.002398
4	4	0.002087
4	4	0.003386
5	5	0.002634
4	4	0.002446
6	6	0.002314
6	6	0.002464
3	3	0.002089
5	5	0.002103
5	4	0.004924
5	4	0.004893
4	3	0.004800
4	4	0.002236
4	4	0.002138
8	7	0.004956
8	8	0.003242
4	4	0.002208
6	5	0.005122
4	4	0.002137
6	5	0.004887
3	3	0.002232
8	8	0.002456
9	9	0.002187
4	4	0.002229
7	6	0.006297
2	2	0.002673
3	3	0.002209
2	2	0.002038
2	2	0.002022
2	2	0.002035
7	7	0.002720
3	3	0.003260
6	6	0.002385
7	7	0.002310
23	23	0.002694
23	22	0.005502
16	14	0.006550
2	2	0.002262
8	7	0.004507
6	6	0.003354
4	4	0.002660
24	24	0.002770
3	3	0.002099
4	4	0.002319
16	15	0.004896
6	6	0.002780
11	10	0.004790
9	9	0.003299
16	15	0.005085
8	8	0.002362
10	10	0.002820
8	8	0.002336
3	3	0.002087
2	2	0.002014
10	10	0.002288
16	16	0.002256
15	15	0.002588
12	12	0.002332
4	4	0.002272
9	6	0.005745
22	20	0.005723
10	9	0.005094
3	3	0.002191
3	3	0.002171
2	2	0.002214
21	20	0.005203
15	15	0.002208
6	6	0.002127
8	8	0.003627
12	11	0.004809
16	16	0.003621
8	8	0.002457
11	11	0.002364
22	19	0.005404
9	9	0.002294
13	13	0.003289
23	20	0.006908
2	2	0.002052
6	6	0.002129
22	18	0.004939
5	5	0.002130
22	21	0.005277
3	3	0.003106
21	21	0.003068
2	2	0.002218
6	6	0.002267
10	10	0.002424
7	7	0.002352
2	2	0.002238
4	4	0.002291
13	11	0.005040
3	3	0.002334
3	3	0.002731
7	7	0.002250
5	5	0.002313
5	5	0.002267
5	5	0.002319
5	5	0.002232
6	6	0.002155
11	11	0.003160
3	3	0.002967
10	10	0.002515
2	2	0.002058
9	8	0.006208
7	7	0.002460
5	4	0.005982
10	10	0.002080
3	3	0.002073
11	11	0.004317
5	5	0.002312
5	5	0.002328
9	9	0.002340
2	2	0.002224
6	6	0.002723
3	3	0.003202
9	9	0.002307
22	18	0.006146
13	13	0.002147
10	10	0.002358
5	5	0.002099
7	6	0.004931
6	6	0.002268
4	4	0.002466
5	5	0.002415
2	2	0.002119
9	9	0.002575
11	11	0.002503
9	9	0.002302
6	6	0.002278
23	21	0.005950
20	18	0.005970
15	15	0.002586
12	11	0.004854
6	6	0.002850
23	22	0.005371
4	4	0.002246
22	20	0.005050
6	6	0.003549
21	21	0.002952
5	5	0.002099
3	3	0.002240
4	4	0.002347
2	2	0.002098
9	9	0.002338
4	4	0.002281
5	4	0.004889
2	2	0.002054
2	2	0.002160
9	9	0.002488
4	4	0.002192
3	3	0.002246
8	8	0.002342
3	3	0.002116
1	1	0.002033
2	2	0.002198
2	2	0.002060
7	7	0.003444
8	8	0.003307
1	1	0.002151
2	2	0.002236
8	8	0.003038
5	5	0.002242
7	7	0.003300
4	4	0.002568
8	6	0.004703
6	5	0.005280
6	6	0.002320
5	5	0.002325
3	3	0.002158
2	2	0.002017
3	3	0.002237
7	7	0.002283
7	7	0.002099
3	3	0.002056
8	8	0.002141
6	5	0.004853
4	4	0.002223
8	8	0.002517
4	3	0.004463
3	3	0.002253
4	4	0.002398
3	3	0.002212
2	2	0.002973
3	3	0.002302
5	5	0.002107
5	5	0.002377
5	5	0.003119
8	8	0.002523
3	3	0.002250
12	12	0.002294
6	6	0.002201
5	5	0.003028
4	4	0.002431
3	3	0.002016
7	7	0.002814
2	2	0.002227
5	5	0.002252
4	4	0.002099
19	15	0.005574
3	3	0.003070
2	2	0.003202
3	3	0.002039
1	1	0.002038
19	17	0.005210
18	18	0.003300
18	18	0.003351
9	9	0.002519
11	11	0.002509
4	4	0.003004
13	13	0.002575
15	14	0.004898
9	9	0.002473
7	7	0.002238
4	4	0.002141
20	19	0.004978
26	26	0.003511
27	27	0.002714
3	3	0.002619
4	4	0.003534
2	2	0.002220
12	12	0.002377
8	8	0.002808
15	12	0.005832
11	11	0.002331
11	11	0.002494
7	7	0.002961
14	14	0.002613
2	2	0.002184
17	17	0.002429
2	2	0.002087
27	27	0.003137
1	1	0.002720
7	7	0.002867
16	16	0.003261
24	21	0.006948
3	3	0.002157
13	12	0.004927
4	4	0.002083
24	22	0.005160
6	6	0.002249
5	5	0.002250
22	20	0.005293
21	21	0.003722
19	18	0.006362
8	8	0.002457
2	2	0.002196
13	12	0.005701
10	10	0.003093
4	4	0.003274
4	4	0.002666
4	4	0.003298
4	4	0.002637
5	5	0.002184
3	3	0.002147
6	5	0.005075
9	9	0.002326
6	6	0.002318
6	6	0.002587
4	3	0.005349
8	7	0.004833
17	17	0.003183
23	20	0.005521
11	11	0.002343
6	6	0.002580
7	7	0.002319
4	4	0.002454
24	21	0.006656
15	13	0.004991
8	8	0.003042
5	5	0.002505
7	7	0.002502
4	4	0.003123
4	4	0.003168
22	4	0.004948
3	3	0.002424
13	13	0.002363
7	7	0.002338
7	7	0.002466
8	8	0.002363
7	6	0.004771
6	6	0.003554
2	2	0.002061
13	11	0.005169
9	9	0.002320
21	21	0.002519
3	3	0.002285
8	8	0.002142
3	3	0.002098
16	15	0.004909
21	18	0.006663
9	8	0.004445
17	14	0.006195
15	13	0.007301
18	17	0.004964
25	23	0.006828
22	21	0.005557
19	18	0.005324
5	5	0.002281
3	3	0.002242
3	3	0.002197
24	19	0.006116
16	14	0.004932
16	16	0.003267
2	2	0.002071
2	2	0.001994
13	13	0.002537
4	4	0.003665
4	3	0.004383
8	8	0.002372
17	13	0.005399
7	5	0.004735
16	15	0.005867
14	13	0.005897
4	3	0.004829
34	32	0.007797
17	11	0.005086
9	8	0.005015
34	19	0.005873
8	8	0.002124
4	4	0.002358
16	16	0.002885
24	24	0.003646
6	6	0.002441
20	20	0.002681
9	9	0.002363
12	10	0.004928
11	11	0.002447
9	9	0.002337
5	5	0.002726
3	3	0.002330
20	16	0.005948
8	6	0.005979
16	16	0.003098
23	21	0.006480
13	11	0.006848
12	10	0.005207
20	15	0.005689
8	8	0.003529
15	15	0.002808
4	4	0.003183
24	21	0.005850
15	15	0.002505
18	17	0.006332
20	19	0.005589
4	4	0.003306
9	8	0.005077
1	1	0.002085
19	16	0.005547
15	12	0.006348
14	10	0.004917
6	5	0.004955
11	10	0.006453
12	11	0.006532
7	5	0.006527
1	1	0.002062
21	21	0.004182
10	7	0.005702
12	11	0.005078
7	5	0.004906
22	19	0.005971
22	22	0.002841
16	16	0.003378
19	17	0.006380
12	8	0.004668
11	10	0.005216
7	7	0.002326
24	23	0.006675
10	10	0.002371
15	13	0.005950
13	11	0.006308
9	8	0.005611
18	18	0.003485
7	1	0.004820
4	3	0.004510
3	3	0.002044
20	20	0.002991
12	11	0.004484
6	6	0.002760
7	7	0.002302
6	6	0.002273
26	25	0.006655
20	14	0.005902
27	25	0.007178
1	1	0.002142
19	19	0.002609
15	15	0.002502
25	20	0.006553
5	5	0.002145
25	24	0.006097
10	8	0.006132
10	10	0.003052
23	23	0.003488
24	22	0.006225
16	15	0.005267
12	8	0.004845
1	1	0.002079
2	1	0.004764
9	8	0.005243
21	16	0.006622
21	16	0.005333
21	17	0.006215
22	17	0.006050
22	17	0.006158
23	23	0.003298
23	23	0.003470
21	18	0.006495
5	5	0.002274
12	8	0.006084
1	1	0.002125
23	16	0.009521
24	23	0.006821
21	20	0.006489
10	10	0.002339
16	6	0.005164
24	23	0.005887
24	21	0.005384
13	8	0.004925
25	24	0.006705
25	20	0.005368
16	16	0.003259
19	19	0.002586
22	22	0.002743
9	8	0.005179
26	25	0.005461
23	22	0.006755
21	18	0.006467
5	4	0.004859
23	23	0.003881
3	3	0.002046
11	10	0.005096
7	7	0.002300
16	16	0.002590
20	14	0.005590
6	6	0.002103
17	15	0.005398
13	13	0.002823
21	16	0.007778
20	18	0.006531
22	22	0.003024
16	13	0.004956
23	22	0.006555
15	13	0.005783
21	6	0.005148
8	8	0.002709
18	18	0.002798
23	16	0.009434
1	1	0.002057
24	23	0.006068
2	2	0.002109
10	10	0.002974
14	6	0.005368
13	11	0.005365
27	25	0.007092
19	17	0.005603
2	2	0.002095
7	1	0.005493
21	21	0.004107
24	23	0.005838
23	23	0.003104
6	5	0.004937
16	16	0.003050
16	16	0.003394
2	2	0.002095
7	7	0.002116
8	8	0.002415
23	16	0.009458
22	22	0.002743
12	8	0.004674
1	1	0.002036
4	3	0.004500
21	16	0.006704
20	16	0.006787
23	23	0.002674
15	12	0.005478
12	11	0.005055
7	5	0.004860
14	10	0.004851
6	5	0.004821
25	25	0.002994
22	19	0.007035
11	10	0.005262
17	6	0.005450
22	6	0.005749
12	8	0.004861
12	11	0.006652
27	25	0.007823
4	4	0.002756
4	4	0.002680
3	3	0.002127
3	3	0.002346
3	3	0.002216
2	2	0.002290
3	3	0.002120
1	1	0.002058
11	11	0.002474
3	3	0.002230
1	1	0.002028
23	16	0.009937
24	15	0.005692
2	1	0.006131
8	7	0.006516
1	1	0.002381
9	8	0.006715
21	16	0.006968
20	18	0.006475
4	4	0.002303
16	16	0.003483
18	16	0.006095
22	21	0.006971
24	23	0.007193
19	16	0.006306
24	23	0.008925
4	4	0.002666
6	6	0.002666
20	18	0.005750
9	9	0.002656
12	10	0.006145
22	21	0.007599
22	21	0.008446
14	11	0.006484
24	20	0.006943
10	7	0.006313
10	7	0.005185
10	7	0.005872
5	5	0.002425
9	9	0.002460
7	7	0.003395
19	13	0.006252
16	15	0.005863
1	1	0.002166
4	4	0.002057
8	5	0.005079
20	16	0.005439
14	14	0.003976
16	16	0.003406
16	16	0.003639
8	5	0.004796
8	6	0.005854
16	16	0.004021
22	19	0.007487
9	9	0.003350
6	6	0.002164
23	21	0.006056
13	11	0.007707
16	16	0.003491
10	6	0.005359
22	6	0.005648
12	10	0.004793
11	6	0.005284
22	6	0.006162
20	6	0.005239
16	6	0.005151
20	15	0.005295
8	8	0.002398
15	15	0.002454
8	8	0.002307
25	23	0.005831
24	21	0.005396
13	13	0.002242
23	18	0.005166
15	15	0.002724
27	25	0.007339
13	11	0.007461
7	7	0.002613
3	3	0.002275
8	7	0.005008
8	6	0.005101
3	3	0.002183
6	4	0.005073
2	2	0.002297
4	4	0.002219
4	4	0.002262
5	4	0.005769
2	2	0.002040
2	2	0.002704
18	15	0.006311
2	2	0.002312
10	10	0.002456
25	23	0.006309
2	1	0.004844
1	1	0.002178
3	2	0.004949
5	5	0.002435
4	4	0.002089
3	3	0.002071
7	7	0.003148
5	4	0.005382
8	7	0.004664
24	20	0.005301
2	2	0.002116
2	2	0.002040
2	2	0.002212
2	2	0.002274
4	4	0.002175
6	6	0.002139
9	8	0.005106
2	2	0.002204
18	18	0.003355
7	5	0.004716
2	2	0.002208
7	7	0.002469
3	1	0.004338
2	2	0.002208
6	6	0.002379
14	13	0.005158
2	2	0.002093
18	17	0.006217
23	16	0.010509
20	19	0.005754
4	4	0.003100
9	8	0.005033
7	1	0.004552
7	5	0.006506
22	5	0.006551
12	8	0.005007
2	2	0.002960
2	1	0.004827
1	1	0.002043
2	2	0.002041
4	1	0.004813
1	1	0.001999
11	1	0.004826
1	1	0.002056
28	10	0.005061
4	4	0.002132
2	1	0.005208
2	1	0.004809
2	2	0.002186
23	15	0.005183
9	6	0.005232
16	11	0.005316
12	10	0.005361
11	8	0.004975
13	10	0.004798
8	3	0.004538
